PLZ,Ort,Bundesland,gültig ab,gültig bis,NamePLZTyp,intern_extern,adressierbar,Postfach
2381,Laab im Walde,N,01.01.1966,,PLZ-Adressierung,extern,Ja,Ja
2382,Perchtoldsdorf,N,01.03.2012,,PLZ-Postfach,extern,Nein,Ja
2384,Breitenfurt bei Wien,N,01.01.1966,,PLZ-Adressierung,extern,Ja,Ja
2391,Kaltenleutgeben,N,01.01.1966,,PLZ-Adressierung,extern,Ja,Ja
2392,Sulz im Wienerwald,N,01.01.1966,,PLZ-Adressierung,extern,Ja,Nein
2393,Sittendorf,N,01.01.1966,,PLZ-Adressierung,extern,Ja,Nein
2401,Fischamend,N,01.01.1966,,PLZ-Adressierung,extern,Ja,Ja
2402,Maria Ellend,N,01.01.1966,,PLZ-Adressierung,extern,Ja,Ja
2403,Regelsbrunn,N,01.01.1966,,PLZ-Adressierung,extern,Ja,Nein
2404,Petronell,N,01.01.1966,,PLZ-Adressierung,extern,Ja,Nein
2405,Bad Deutsch Altenburg,N,01.01.1966,,PLZ-Adressierung,extern,Ja,Nein
2406,Haslau an der Donau,N,01.07.2010,,PLZ-Postfach,extern,Nein,Ja
2410,Hainburg an der Donau,N,01.01.1966,,PLZ-Adressierung,extern,Ja,Ja
2412,Wolfsthal,N,01.01.1966,,PLZ-Adressierung,extern,Ja,Nein
2413,Berg,N,01.01.1966,,PLZ-Adressierung,extern,Ja,Nein
2421,Kittsee,B,01.01.1966,,PLZ-Adressierung,extern,Ja,Nein
2422,Pama,B,01.01.1966,,PLZ-Adressierung,extern,Ja,Ja
2423,Deutsch Jahrndorf,B,01.01.1966,,PLZ-Adressierung,extern,Ja,Nein
2424,Zurndorf,B,01.01.1966,,PLZ-Adressierung,extern,Ja,Ja
2425,Nickelsdorf,B,01.01.1966,,PLZ-Adressierung,extern,Ja,Ja
2431,Kleinneusiedl,N,01.01.1966,,PLZ-Adressierung,extern,Ja,Ja
2432,Schwadorf,N,01.01.1966,,PLZ-Adressierung,extern,Ja,Ja
2433,Margarethen am Moos,N,01.01.1966,,PLZ-Adressierung,extern,Ja,Nein
2434,Götzendorf an der Leitha,N,01.01.1966,,PLZ-Adressierung,extern,Ja,Ja
2435,Ebergassing,N,01.01.1966,,PLZ-Adressierung,extern,Ja,Ja
2440,Gramatneusiedl,N,01.01.1966,,PLZ-Adressierung,extern,Ja,Ja
2441,Mitterndorf,N,01.01.1966,,PLZ-Adressierung,extern,Ja,Nein
2442,Unterwaltersdorf,N,01.01.1966,,PLZ-Adressierung,extern,Ja,Ja
2443,Deutsch-Brodersdorf,N,01.01.1966,,PLZ-Adressierung,extern,Ja,Nein
2444,Seibersdorf,N,01.01.1966,,PLZ-Adressierung,extern,Ja,Nein
2445,Leithaprodersdorf,N,01.10.2010,,PLZ-Postfach,extern,Nein,Ja
2451,Hof am Leithaberge,N,01.01.1966,,PLZ-Adressierung,extern,Ja,Ja
2452,Mannersdorf am Leithagebirge,N,01.01.1966,,PLZ-Adressierung,extern,Ja,Ja
2453,Sommerein,N,01.01.1966,,PLZ-Adressierung,extern,Ja,Ja
2454,Trautmannsdorf an der Leitha,N,01.01.1966,,PLZ-Adressierung,extern,Ja,Nein
2460,Bruck an der Leitha,N,01.01.1966,,PLZ-Adressierung,extern,Ja,Ja
2462,Wilfleinsdorf,N,01.01.1966,,PLZ-Adressierung,extern,Ja,Nein
2463,Stixneusiedl,N,01.01.1966,,PLZ-Adressierung,extern,Ja,Nein
2464,Göttlesbrunn,N,01.01.1966,,PLZ-Adressierung,extern,Ja,Nein
2465,Höflein,N,01.01.1966,,PLZ-Adressierung,extern,Ja,Nein
2471,Rohrau,N,01.01.1966,,PLZ-Adressierung,extern,Ja,Nein
2472,Prellenkirchen,N,01.01.1966,,PLZ-Adressierung,extern,Ja,Nein
2473,Potzneusiedl,B,01.01.1966,,PLZ-Adressierung,extern,Ja,Nein
2474,Gattendorf,B,01.01.1966,,PLZ-Adressierung,extern,Ja,Ja
2475,Neudorf,B,01.01.1966,,PLZ-Adressierung,extern,Ja,Nein
2481,Achau,N,01.01.1966,,PLZ-Adressierung,extern,Ja,Nein
2482,Münchendorf,N,01.01.1966,,PLZ-Adressierung,extern,Ja,Ja
2483,Ebreichsdorf,N,01.01.1966,,PLZ-Adressierung,extern,Ja,Ja
2484,"Weigelsdorf, Fischa",N,01.01.1966,,PLZ-Postfach,extern,Nein,Ja
2485,Wampersdorf,N,01.01.1966,,PLZ-Adressierung,extern,Ja,Ja
2486,Pottendorf,N,01.01.1966,,PLZ-Adressierung,extern,Ja,Ja
2490,Ebenfurth,N,01.01.1966,,PLZ-Adressierung,extern,Ja,Ja
2491,Neufeld an der Leitha,B,01.01.1966,,PLZ-Adressierung,extern,Ja,Ja
2492,Eggendorf,N,01.01.1966,,PLZ-Adressierung,extern,Ja,Nein
2493,Lichtenwörth-Nadelburg,N,01.01.1966,,PLZ-Adressierung,extern,Ja,Ja
2500,Baden,N,01.01.1966,,PLZ-Adressierung,extern,Ja,Ja
2502,Baden-Leesdorf,N,01.01.1966,,PLZ-Postfach,extern,Nein,Ja
2503,Baden,N,01.07.2010,,PLZ-Postfach,extern,Nein,Ja
2504,Sooß,N,01.12.2012,,PLZ-Adressierung,extern,Ja,Nein
2505,Baden-Leesdorf,N,01.07.2011,,PLZ-Postfach,extern,Nein,Ja
2511,Pfaffstätten,N,01.01.1966,,PLZ-Adressierung,extern,Ja,Ja
2512,Tribuswinkel,N,01.01.1966,,PLZ-Adressierung,extern,Ja,Ja
2513,Traiskirchen,N,01.01.1966,,PLZ-Postfach,extern,Nein,Ja
2514,Traiskirchen,N,01.01.1966,,PLZ-Adressierung,extern,Ja,Ja
2521,Trumau,N,01.01.1966,,PLZ-Adressierung,extern,Ja,Ja
2522,Oberwaltersdorf,N,01.01.1966,,PLZ-Adressierung,extern,Ja,Ja
2523,Tattendorf,N,01.01.1966,,PLZ-Adressierung,extern,Ja,Ja
2524,Teesdorf,N,01.01.1966,,PLZ-Adressierung,extern,Ja,Ja
2525,Günselsdorf,N,01.01.1966,,PLZ-Adressierung,extern,Ja,Ja
2531,Gaaden,N,01.01.1966,,PLZ-Adressierung,extern,Ja,Nein
2532,Heiligenkreuz im Wienerwald,N,01.01.1966,,PLZ-Adressierung,extern,Ja,Ja
2533,Klausen-Leopoldsdorf,N,01.01.1966,,PLZ-Adressierung,extern,Ja,Nein
2534,Alland,N,01.01.1966,,PLZ-Adressierung,extern,Ja,Ja
2540,Bad Vöslau,N,01.01.1966,,PLZ-Adressierung,extern,Ja,Ja
2542,Kottingbrunn,N,01.01.1966,,PLZ-Adressierung,extern,Ja,Ja
2544,Leobersdorf,N,01.01.1966,,PLZ-Adressierung,extern,Ja,Ja
2551,Enzesfeld-Lindabrunn,N,01.01.1966,,PLZ-Adressierung,extern,Ja,Ja
2552,Hirtenberg,N,01.01.1966,,PLZ-Adressierung,extern,Ja,Ja
2560,Berndorf,N,01.01.1966,,PLZ-Adressierung,extern,Ja,Ja
2563,Pottenstein,N,01.01.1966,,PLZ-Adressierung,extern,Ja,Ja
2564,Weissenbach an der Triesting,N,01.01.1966,,PLZ-Adressierung,extern,Ja,Ja
2565,Neuhaus,N,01.01.1966,,PLZ-Adressierung,extern,Ja,Nein
2571,Altenmarkt-Thenneberg,N,01.01.1966,,PLZ-Adressierung,extern,Ja,Ja
2572,Kaumberg,N,01.01.1966,,PLZ-Adressierung,extern,Ja,Nein
2601,Sollenau,N,01.01.1966,,PLZ-Adressierung,extern,Ja,Ja
2602,Blumau-Neurißhof,N,01.01.1966,,PLZ-Adressierung,extern,Ja,Ja
2603,Felixdorf,N,01.01.1966,,PLZ-Adressierung,extern,Ja,Ja
2604,Theresienfeld,N,01.01.1966,,PLZ-Adressierung,extern,Ja,Ja
2620,Neunkirchen,N,01.01.1966,,PLZ-Adressierung,extern,Ja,Ja
2624,Breitenau,N,01.01.1966,,PLZ-Adressierung,extern,Ja,Nein
2625,Schwarzau am Steinfelde,N,01.01.1966,,PLZ-Adressierung,extern,Ja,Nein
2630,Ternitz,N,01.01.1966,,PLZ-Adressierung,extern,Ja,Ja
2631,Sieding-Stixenstein,N,01.01.1966,,PLZ-Adressierung,extern,Ja,Nein
2632,Wimpassing im Schwarzatale,N,01.01.1966,,PLZ-Adressierung,extern,Ja,Ja
2640,Gloggnitz,N,01.01.1966,,PLZ-Adressierung,extern,Ja,Ja
2641,Schottwien,N,01.01.1966,,PLZ-Adressierung,extern,Ja,Nein
2642,Maria Schutz,N,01.01.1966,,PLZ-Adressierung,extern,Ja,Nein
2650,Payerbach,N,01.01.1966,,PLZ-Adressierung,extern,Ja,Ja
2651,Reichenau an der Rax,N,01.01.1966,,PLZ-Adressierung,extern,Ja,Ja
2654,Prein an der Rax,N,01.01.1966,,PLZ-Adressierung,extern,Ja,Nein
2661,Naßwald,N,01.01.1966,,PLZ-Adressierung,extern,Ja,Nein
2662,Schwarzau im Gebirge,N,01.01.1966,,PLZ-Adressierung,extern,Ja,Nein
2663,Rohr im Gebirge,N,01.01.1966,,PLZ-Adressierung,extern,Ja,Nein
2671,Küb,N,01.01.1966,,PLZ-Adressierung,extern,Ja,Nein
2673,Breitenstein,N,01.01.1966,,PLZ-Adressierung,extern,Ja,Nein
2680,Semmering,N,01.01.1966,,PLZ-Adressierung,extern,Ja,Nein
2700,Wiener Neustadt,N,01.01.1966,,PLZ-Adressierung,extern,Ja,Ja
2702,Wiener Neustadt,N,01.01.1966,,PLZ-Postfach,extern,Nein,Ja
2703,Wiener Neustadt,N,01.01.1966,,PLZ-Postfach,extern,Nein,Ja
2705,Wiener Neustadt,N,01.12.2001,,PLZ-Postfach,extern,Nein,Ja
2706,Wiener Neustadt,N,27.12.2000,,InteressentenPLZ,extern,Nein,Ja
2707,Wiener Neustadt,N,01.01.2010,,PLZ-Postfach,extern,Nein,Ja
2721,Bad Fischau,N,01.01.1966,,PLZ-Adressierung,extern,Ja,Ja
2722,Winzendorf,N,01.01.1966,,PLZ-Adressierung,extern,Ja,Ja
2723,Muthmannsdorf,N,01.01.1966,,PLZ-Adressierung,extern,Ja,Nein
2724,Hohe Wand-Stollhof,N,01.01.1966,,PLZ-Adressierung,extern,Ja,Nein
2731,St. Egyden,N,01.01.1966,,PLZ-Adressierung,extern,Ja,Nein
2732,Willendorf,N,01.01.1966,,PLZ-Adressierung,extern,Ja,Ja
2733,Grünbach,N,01.01.1966,,PLZ-Adressierung,extern,Ja,Ja
2734,Puchberg,N,01.01.1966,,PLZ-Adressierung,extern,Ja,Ja
2751,Steinabrückl,N,01.01.1966,,PLZ-Adressierung,extern,Ja,Ja
2752,Wöllersdorf,N,01.01.1966,,PLZ-Adressierung,extern,Ja,Ja
2753,Markt Piesting,N,01.01.1966,,PLZ-Adressierung,extern,Ja,Ja
2754,Waldegg,N,01.01.1966,,PLZ-Adressierung,extern,Ja,Nein
2755,Oed,N,01.01.1966,,PLZ-Adressierung,extern,Ja,Nein
2761,Miesenbach,N,01.01.1966,,PLZ-Adressierung,extern,Ja,Nein
2763,Pernitz,N,01.01.1966,,PLZ-Adressierung,extern,Ja,Ja
2770,Gutenstein,N,01.01.1966,,PLZ-Adressierung,extern,Ja,Ja
2801,Katzelsdorf,N,01.01.1966,,PLZ-Adressierung,extern,Ja,Ja
2802,Hochwolkersdorf,N,01.01.1966,,PLZ-Adressierung,extern,Ja,Nein
2803,Schwarzenbach,N,01.01.1966,,PLZ-Adressierung,extern,Ja,Ja
2811,Wiesmath,N,01.01.1966,,PLZ-Adressierung,extern,Ja,Ja
2812,Hollenthon,N,01.01.1966,,PLZ-Adressierung,extern,Ja,Nein
2813,Lichtenegg,N,01.01.1966,,PLZ-Adressierung,extern,Ja,Ja
2821,Lanzenkirchen,N,01.01.1966,,PLZ-Adressierung,extern,Ja,Ja
2822,Bad Erlach,N,01.01.1966,,PLZ-Adressierung,extern,Ja,Ja
2823,Pitten,N,01.01.1966,,PLZ-Adressierung,extern,Ja,Ja
2824,Seebenstein,N,01.01.1966,,PLZ-Adressierung,extern,Ja,Ja
2831,Warth,N,01.01.1966,,PLZ-Adressierung,extern,Ja,Ja
2832,Thernberg,N,01.01.1966,,PLZ-Adressierung,extern,Ja,Nein
2833,Bromberg,N,01.01.1966,,PLZ-Adressierung,extern,Ja,Nein
2840,Grimmenstein,N,01.01.1966,,PLZ-Adressierung,extern,Ja,Ja
2842,Edlitz,N,01.01.1966,,PLZ-Adressierung,extern,Ja,Nein
2851,Krumbach,N,01.01.1966,,PLZ-Adressierung,extern,Ja,Ja
2852,Hochneukirchen,N,01.01.1966,,PLZ-Adressierung,extern,Ja,Nein
2853,Bad Schönau,N,01.01.1966,,PLZ-Adressierung,extern,Ja,Nein
2860,Kirchschlag in der Buckligen Welt,N,01.01.1966,,PLZ-Adressierung,extern,Ja,Ja
2870,Aspang,N,01.01.1966,,PLZ-Adressierung,extern,Ja,Ja
2871,Zöbern,N,01.01.1966,,PLZ-Adressierung,extern,Ja,Nein
2872,Mönichkirchen,N,01.01.1966,,PLZ-Adressierung,extern,Ja,Nein
2873,Feistritz am Wechsel,N,01.01.1966,,PLZ-Adressierung,extern,Ja,Nein
2880,Kirchberg am Wechsel,N,01.01.1966,,PLZ-Adressierung,extern,Ja,Ja
2881,Trattenbach,N,01.01.1966,,PLZ-Adressierung,extern,Ja,Nein
3001,Mauerbach,N,01.01.1966,,PLZ-Adressierung,extern,Ja,Ja
3002,Purkersdorf,N,01.01.1966,,PLZ-Adressierung,extern,Ja,Ja
3003,Gablitz,N,01.01.1966,,PLZ-Adressierung,extern,Ja,Ja
3004,Ried am Riederberg,N,01.01.1966,,PLZ-Adressierung,extern,Ja,Nein
3011,Untertullnerbach,N,01.01.1966,,PLZ-Adressierung,extern,Ja,Ja
3012,Wolfsgraben,N,01.01.1966,,PLZ-Adressierung,extern,Ja,Ja
3013,Tullnerbach-Lawies,N,01.01.1966,,PLZ-Adressierung,extern,Ja,Ja
3021,Pressbaum,N,01.01.1966,,PLZ-Adressierung,extern,Ja,Ja
3031,Rekawinkel,N,01.01.1966,,PLZ-Adressierung,extern,Ja,Nein
3032,Eichgraben,N,01.01.1966,,PLZ-Adressierung,extern,Ja,Ja
3033,Altlengbach,N,01.01.1966,,PLZ-Adressierung,extern,Ja,Ja
3034,Maria Anzbach,N,01.01.1966,,PLZ-Adressierung,extern,Ja,Ja
3040,Neulengbach,N,01.01.1966,,PLZ-Adressierung,extern,Ja,Ja
3041,Asperhofen,N,01.01.1966,,PLZ-Adressierung,extern,Ja,Ja
3042,Würmla,N,01.01.1966,,PLZ-Adressierung,extern,Ja,Ja
3051,St. Christophen,N,01.01.1966,,PLZ-Adressierung,extern,Ja,Nein
3052,Innermanzing,N,01.01.1966,,PLZ-Adressierung,extern,Ja,Nein
3053,Laaben,N,01.01.1966,,PLZ-Adressierung,extern,Ja,Nein
3061,Ollersbach,N,01.01.1966,,PLZ-Adressierung,extern,Ja,Nein
3062,Kirchstetten,N,01.01.1966,,PLZ-Adressierung,extern,Ja,Ja
3071,Böheimkirchen,N,01.01.1966,,PLZ-Adressierung,extern,Ja,Ja
3072,Kasten bei Böheimkirchen,N,01.01.1966,,PLZ-Adressierung,extern,Ja,Nein
3073,Stössing,N,01.01.1966,,PLZ-Adressierung,extern,Ja,Ja
3074,Michelbach,N,01.01.1966,,PLZ-Adressierung,extern,Ja,Nein
3100,St. Pölten,N,01.01.1966,,PLZ-Adressierung,extern,Ja,Ja
3101,St. Pölten Postfach,N,01.01.1966,,PLZ-Postfach,extern,Nein,Ja
3103,St. Pölten,N,01.01.1966,,PLZ-Postfach,extern,Nein,Ja
3104,St. Pölten-Harland,N,01.01.1966,,PLZ-Adressierung,extern,Ja,Nein
3105,St. Pölten-Radlberg,N,01.01.1966,,PLZ-Adressierung,extern,Ja,Nein
3106,St. Pölten-Spratzern,N,01.01.1966,,PLZ-Postfach,extern,Nein,Ja
3107,St. Pölten-Traisenpark,N,01.01.1966,,PLZ-Adressierung,extern,Ja,Ja
3108,St. Pölten-Wagram,N,01.01.1966,,PLZ-Postfach,extern,Nein,Ja
3109,St. Pölten,N,01.01.1966,,PLZ-Postfach,extern,Nein,Ja
3110,Neidling,N,01.01.1966,,PLZ-Adressierung,extern,Ja,Nein
3111,St. Pölten,N,13.10.2007,,PLZ-Postfach,extern,Nein,Ja
3114,St. Pölten,N,01.01.2011,,PLZ-Postfach,extern,Nein,Ja
3121,Karlstetten,N,01.01.1966,,PLZ-Adressierung,extern,Ja,Ja
3122,Gansbach,N,01.01.1966,,PLZ-Adressierung,extern,Ja,Ja
3123,Obritzberg,N,01.01.1966,,PLZ-Adressierung,extern,Ja,Nein
3124,Oberwölbling,N,01.01.1966,,PLZ-Adressierung,extern,Ja,Ja
3125,Statzendorf,N,01.01.1966,,PLZ-Adressierung,extern,Ja,Nein
3130,Herzogenburg,N,01.01.1966,,PLZ-Adressierung,extern,Ja,Ja
3131,Getzersdorf,N,01.01.1966,,PLZ-Adressierung,extern,Ja,Ja
3133,Traismauer,N,01.01.1966,,PLZ-Adressierung,extern,Ja,Ja
3134,Nußdorf,N,01.01.2007,,PLZ-Adressierung,extern,Ja,Nein
3140,Pottenbrunn,N,01.01.1966,,PLZ-Adressierung,extern,Ja,Ja
3141,Kapelln,N,01.01.1966,,PLZ-Adressierung,extern,Ja,Nein
3142,Perschling,N,01.01.1966,,PLZ-Adressierung,extern,Ja,Nein
3143,Pyhra,N,01.01.1966,,PLZ-Adressierung,extern,Ja,Ja
3144,Wald,N,01.01.1966,,PLZ-Adressierung,extern,Ja,Nein
3150,Wilhelmsburg,N,01.01.1966,,PLZ-Adressierung,extern,Ja,Ja
3151,St. Georgen am Steinfelde,N,01.01.1966,,PLZ-Adressierung,extern,Ja,Ja
3153,Eschenau,N,01.01.1966,,PLZ-Adressierung,extern,Ja,Ja
3160,Traisen,N,01.01.1966,,PLZ-Adressierung,extern,Ja,Ja
3161,St. Veit an der Gölsen,N,01.01.1966,,PLZ-Adressierung,extern,Ja,Ja
3162,Rainfeld,N,01.01.1966,,PLZ-Adressierung,extern,Ja,Nein
3163,Rohrbach,N,01.01.1966,,PLZ-Adressierung,extern,Ja,Nein
3170,Hainfeld,N,01.01.1966,,PLZ-Adressierung,extern,Ja,Ja
3171,Kleinzell-Salzerbad,N,01.01.1966,,PLZ-Adressierung,extern,Ja,Ja
3172,Ramsau,N,01.01.1966,,PLZ-Adressierung,extern,Ja,Ja
3180,Lilienfeld,N,01.01.1966,,PLZ-Adressierung,extern,Ja,Ja
3182,"Marktl, Traisental",N,01.01.1966,,InteressentenPLZ,extern,Nein,Ja
3183,Freiland,N,01.01.1966,,PLZ-Adressierung,extern,Ja,Nein
3184,Türnitz,N,01.01.1966,,PLZ-Adressierung,extern,Ja,Ja
3192,Hohenberg,N,01.01.1966,,PLZ-Adressierung,extern,Ja,Nein
3193,St. Aegyd am Neuwalde,N,01.01.1966,,PLZ-Adressierung,extern,Ja,Ja
3195,Kernhof,N,01.01.1966,,PLZ-Adressierung,extern,Ja,Nein
3200,Ober-Grafendorf,N,01.01.1966,,PLZ-Adressierung,extern,Ja,Ja
3202,Hofstetten,N,01.01.1966,,PLZ-Adressierung,extern,Ja,Ja
3203,Rabenstein an der Pielach,N,01.01.1966,,PLZ-Adressierung,extern,Ja,Ja
3204,Kirchberg an der Pielach,N,01.01.1966,,PLZ-Adressierung,extern,Ja,Ja
3205,Weinburg,N,01.07.2010,,PLZ-Adressierung,extern,Ja,Ja
3211,Loich,N,01.01.1966,,PLZ-Adressierung,extern,Ja,Ja
3212,Schwarzenbach an der Pielach,N,01.01.1966,,PLZ-Adressierung,extern,Ja,Nein
3213,Frankenfels,N,01.01.1966,,PLZ-Adressierung,extern,Ja,Ja
3214,Puchenstuben,N,01.01.1966,,PLZ-Adressierung,extern,Ja,Ja
3221,Gösing an der Mariazellerbahn,N,01.01.1966,,PLZ-Adressierung,extern,Ja,Nein
3222,Annaberg,N,01.01.1966,,PLZ-Adressierung,extern,Ja,Nein
3223,Wienerbruck,N,01.01.1966,,PLZ-Adressierung,extern,Ja,Nein
3224,Mitterbach,N,01.01.1966,,PLZ-Adressierung,extern,Ja,Nein
3231,St. Margarethen an der Sierning,N,01.01.1966,,PLZ-Adressierung,extern,Ja,Nein
3232,Bischofstetten,N,01.01.1966,,PLZ-Adressierung,extern,Ja,Ja
3233,Kilb,N,01.01.1966,,PLZ-Adressierung,extern,Ja,Ja
3240,Mank,N,01.01.1966,,PLZ-Adressierung,extern,Ja,Ja
3241,Kirnberg an der Mank,N,01.01.1966,,PLZ-Adressierung,extern,Ja,Nein
3242,Texing,N,01.01.1966,,PLZ-Adressierung,extern,Ja,Ja
3243,St. Leonhard am Forst,N,01.01.1966,,PLZ-Adressierung,extern,Ja,Ja
3244,Ruprechtshofen,N,01.01.1966,,PLZ-Adressierung,extern,Ja,Ja
3250,Wieselburg,N,01.01.1966,,PLZ-Adressierung,extern,Ja,Ja
3251,Purgstall,N,01.01.1966,,PLZ-Adressierung,extern,Ja,Ja
3252,Petzenkirchen,N,01.01.1966,,PLZ-Adressierung,extern,Ja,Ja
3253,Erlauf,N,01.01.1966,,PLZ-Adressierung,extern,Ja,Nein
3254,Bergland,N,01.06.2013,,PLZ-Adressierung,extern,Ja,Nein
3261,Steinakirchen am Forst,N,01.01.1966,,PLZ-Adressierung,extern,Ja,Ja
3262,Wang,N,01.01.1966,,PLZ-Adressierung,extern,Ja,Nein
3263,Randegg,N,01.01.1966,,PLZ-Adressierung,extern,Ja,Nein
3264,Gresten,N,01.01.1966,,PLZ-Adressierung,extern,Ja,Ja
3270,Scheibbs,N,01.01.1966,,PLZ-Adressierung,extern,Ja,Ja
3281,Oberndorf an der Melk,N,01.01.1966,,PLZ-Adressierung,extern,Ja,Ja
3282,St. Georgen an der Leys,N,01.01.1966,,PLZ-Adressierung,extern,Ja,Nein
3283,St. Anton an der Jeßnitz,N,01.01.1966,,PLZ-Adressierung,extern,Ja,Nein
3291,Kienberg,N,01.01.1966,,PLZ-Adressierung,extern,Ja,Nein
3292,Gaming,N,01.01.1966,,PLZ-Adressierung,extern,Ja,Ja
3293,Lunz,N,01.01.1966,,PLZ-Adressierung,extern,Ja,Ja
3294,Langau,N,01.01.1966,,PLZ-Adressierung,extern,Ja,Nein
3295,Lackenhof,N,01.01.1966,,PLZ-Adressierung,extern,Ja,Nein
3300,Amstetten,N,01.01.1966,,PLZ-Adressierung,extern,Ja,Ja
3304,St. Georgen am Ybbsfelde,N,01.05.2006,,PLZ-Adressierung,extern,Ja,Nein
3305,Amstetten,N,01.07.2011,,PLZ-Postfach,extern,Nein,Ja
3311,Zeillern,N,01.01.1966,,PLZ-Adressierung,extern,Ja,Ja
3312,Oed,N,01.01.1966,,PLZ-Adressierung,extern,Ja,Nein
3313,Wallsee,N,01.01.1966,,PLZ-Adressierung,extern,Ja,Ja
3314,Strengberg,N,01.01.1966,,PLZ-Adressierung,extern,Ja,Ja
3321,Ardagger,N,01.01.1966,,PLZ-Adressierung,extern,Ja,Ja
3322,Viehdorf,N,01.01.1966,,PLZ-Adressierung,extern,Ja,Ja
3323,Neustadtl an der Donau,N,01.01.1966,,PLZ-Adressierung,extern,Ja,Ja
3324,Euratsfeld,N,01.01.1966,,PLZ-Adressierung,extern,Ja,Ja
3325,Ferschnitz,N,01.01.1966,,PLZ-Adressierung,extern,Ja,Ja
3331,Kematen,N,01.01.1966,,PLZ-Adressierung,extern,Ja,Ja
3332,Rosenau am Sonntagberg,N,01.01.1966,,PLZ-Adressierung,extern,Ja,Ja
3333,Böhlerwerk,N,01.01.1966,,PLZ-Adressierung,extern,Ja,Ja
3334,Gaflenz,O,01.01.1966,,PLZ-Adressierung,extern,Ja,Ja
3335,Weyer,O,01.01.1966,,PLZ-Adressierung,extern,Ja,Ja
3340,Waidhofen an der Ybbs,N,01.01.1966,,PLZ-Adressierung,extern,Ja,Ja
3341,Ybbsitz,N,01.01.1966,,PLZ-Adressierung,extern,Ja,Ja
3342,Opponitz,N,01.01.1966,,PLZ-Adressierung,extern,Ja,Nein
3343,Hollenstein,N,01.01.1966,,PLZ-Adressierung,extern,Ja,Ja
3344,St. Georgen,N,01.01.1966,,PLZ-Adressierung,extern,Ja,Nein
3345,Göstling,N,01.01.1966,,PLZ-Adressierung,extern,Ja,Ja
3350,Haag,N,01.01.1966,,PLZ-Adressierung,extern,Ja,Ja
3351,Weistrach,N,01.01.1966,,PLZ-Adressierung,extern,Ja,Ja
3352,St. Peter in der Au,N,01.01.1966,,PLZ-Adressierung,extern,Ja,Ja
3353,Seitenstetten,N,01.01.1966,,PLZ-Adressierung,extern,Ja,Ja
3354,Wolfsbach,N,01.01.1966,,PLZ-Adressierung,extern,Ja,Ja
3355,Ertl,N,01.01.1966,,PLZ-Adressierung,extern,Ja,Nein
3356,Biberbach,N,01.01.2011,,PLZ-Postfach,extern,Nein,Ja
3361,Aschbach Markt,N,01.01.1966,,PLZ-Adressierung,extern,Ja,Ja
3362,Mauer-Öhling,N,01.01.1966,,PLZ-Adressierung,extern,Ja,Ja
3363,Ulmerfeld-Hausmening,N,01.01.1966,,PLZ-Adressierung,extern,Ja,Ja
3364,Neuhofen an der Ybbs,N,01.01.1966,,PLZ-Adressierung,extern,Ja,Nein
3365,Allhartsberg,N,01.01.1966,,PLZ-Adressierung,extern,Ja,Nein
3366,Kühberg,N,01.07.2010,,PLZ-Postfach,extern,Nein,Ja
3370,Ybbs an der Donau,N,01.01.1966,,PLZ-Adressierung,extern,Ja,Ja
3371,Neumarkt an der Ybbs,N,01.01.1966,,PLZ-Adressierung,extern,Ja,Nein
3372,Blindenmarkt,N,01.01.1966,,PLZ-Adressierung,extern,Ja,Ja
3373,Kemmelbach,N,01.01.1966,,PLZ-Adressierung,extern,Ja,Ja
3374,Säusenstein,N,01.01.1966,,PLZ-Adressierung,extern,Ja,Nein
3375,Krummnußbaum,N,01.01.1966,,PLZ-Adressierung,extern,Ja,Nein
3376,St. Martin-Karlsbach,N,01.07.2009,,PLZ-Adressierung,extern,Ja,Nein
3380,Pöchlarn,N,01.01.1966,,PLZ-Adressierung,extern,Ja,Ja
3381,Golling,N,01.01.1966,,PLZ-Adressierung,extern,Ja,Nein
3382,Loosdorf,N,01.01.1966,,PLZ-Adressierung,extern,Ja,Ja
3383,Hürm,N,01.01.1966,,PLZ-Adressierung,extern,Ja,Ja
3384,Groß Sierning,N,01.01.1966,,PLZ-Adressierung,extern,Ja,Nein
3385,Prinzersdorf,N,01.01.1966,,PLZ-Adressierung,extern,Ja,Ja
3386,Hafnerbach,N,01.01.1966,,PLZ-Adressierung,extern,Ja,Nein
3387,Groß Sierning,N,01.01.2010,,PLZ-Postfach,extern,Nein,Ja
3388,Markersdorf an der Pielach,N,01.10.2010,,PLZ-Postfach,extern,Nein,Ja
3390,Melk,N,01.01.1966,,PLZ-Adressierung,extern,Ja,Ja
3392,Schönbühel an der Donau,N,01.01.1966,,PLZ-Adressierung,extern,Ja,Nein
3393,Matzleinsdorf,N,01.01.1966,,PLZ-Adressierung,extern,Ja,Nein
3400,Klosterneuburg,N,01.01.1966,,PLZ-Adressierung,extern,Ja,Ja
3402,Klosterneuburg,N,01.01.1966,,PLZ-Postfach,extern,Nein,Ja
3404,Klosterneuburg,N,01.06.2012,,PLZ-Postfach,extern,Nein,Ja
3413,Hintersdorf,N,01.01.1966,,PLZ-Adressierung,extern,Ja,Nein
3420,Kritzendorf,N,01.01.1966,,PLZ-Adressierung,extern,Ja,Ja
3421,Höflein an der Donau,N,01.01.1966,,PLZ-Adressierung,extern,Ja,Nein
3422,Greifenstein,N,01.01.1966,,PLZ-Adressierung,extern,Ja,Nein
